Id,SIGHTINGDATE,GROUPSIZE,LAT,LON,year,month,day_x,DATE-YMD,TEMP= Reynolds OI-SST-v2 Temperature (C),Unnamed: 2,day_y,geometry
29961.0,2018-01-27,1.0,41.9,-70.4,2018.0,1.0,27.0,2018-01-15,15.837,,15.0,POINT (41.9 -70.4)
29941.0,2018-01-26,3.0,36.56,-74.89,2018.0,1.0,26.0,2018-01-15,15.837,,15.0,POINT (36.56 -74.89)
29923.0,2018-01-23,4.0,36.55,-74.35,2018.0,1.0,23.0,2018-01-15,15.837,,15.0,POINT (36.55 -74.35)
29902.0,2018-01-24,2.0,41.81,-69.89,2018.0,1.0,24.0,2018-01-15,15.837,,15.0,POINT (41.81 -69.89)
29893.0,2018-01-22,1.0,26.05,-81.81,2018.0,1.0,22.0,2018-01-15,15.837,,15.0,POINT (26.05 -81.81)
29892.0,2018-01-22,1.0,35.25,-75.49,2018.0,1.0,22.0,2018-01-15,15.837,,15.0,POINT (35.25 -75.49)
29891.0,2018-01-22,1.0,26.11,-81.81,2018.0,1.0,22.0,2018-01-15,15.837,,15.0,POINT (26.11 -81.81)
29890.0,2018-01-21,1.0,40.8,-70.02,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.8 -70.02)
29889.0,2018-01-21,1.0,40.76,-70.01,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.76 -70.01)
29888.0,2018-01-21,3.0,40.7,-70.17,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.7 -70.17)
29887.0,2018-01-21,4.0,40.72,-70.11,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.72 -70.11)
29886.0,2018-01-21,1.0,40.83,-70.15,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.83 -70.15)
29885.0,2018-01-21,1.0,40.82,-70.15,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.82 -70.15)
29884.0,2018-01-21,6.0,40.83,-70.16,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.83 -70.16)
29883.0,2018-01-21,4.0,40.91,-70.39,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.91 -70.39)
29882.0,2018-01-21,1.0,40.93,-70.14,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (40.93 -70.14)
29881.0,2018-01-21,3.0,41.05,-70.95,2018.0,1.0,21.0,2018-01-15,15.837,,15.0,POINT (41.05 -70.95)
29866.0,2018-01-19,1.0,41.81,-70.34,2018.0,1.0,19.0,2018-01-15,15.837,,15.0,POINT (41.81 -70.34)
29865.0,2018-01-19,2.0,41.85,-70.36,2018.0,1.0,19.0,2018-01-15,15.837,,15.0,POINT (41.85 -70.36)
29864.0,2018-01-19,1.0,41.9,-70.21,2018.0,1.0,19.0,2018-01-15,15.837,,15.0,POINT (41.9 -70.21)
29863.0,2018-01-19,2.0,41.89,-70.21,2018.0,1.0,19.0,2018-01-15,15.837,,15.0,POINT (41.89 -70.21)
29862.0,2018-01-19,1.0,41.9,-70.22,2018.0,1.0,19.0,2018-01-15,15.837,,15.0,POINT (41.9 -70.22)
29861.0,2018-01-19,3.0,41.88,-70.31,2018.0,1.0,19.0,2018-01-15,15.837,,15.0,POINT (41.88 -70.31)
29841.0,2018-01-15,1.0,30.15,-85.77,2018.0,1.0,15.0,2018-01-15,15.837,,15.0,POINT (30.15 -85.77)
29832.0,2018-01-16,1.0,42.01,-70.48,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (42.01 -70.48)
29831.0,2018-01-16,2.0,41.84,-70.22,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.84 -70.22)
29830.0,2018-01-16,1.0,41.88,-70.33,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.88 -70.33)
29829.0,2018-01-16,1.0,41.89,-70.32,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.89 -70.32)
29828.0,2018-01-16,1.0,41.89,-70.32,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.89 -70.32)
29827.0,2018-01-16,1.0,41.9,-70.33,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.9 -70.33)
29826.0,2018-01-16,2.0,41.87,-70.34,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.87 -70.34)
29825.0,2018-01-16,1.0,41.86,-70.34,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.86 -70.34)
29824.0,2018-01-16,1.0,41.86,-70.34,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.86 -70.34)
29823.0,2018-01-16,1.0,41.87,-70.34,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.87 -70.34)
29822.0,2018-01-16,1.0,41.87,-70.33,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.87 -70.33)
29821.0,2018-01-16,2.0,41.88,-70.34,2018.0,1.0,16.0,2018-01-15,15.837,,15.0,POINT (41.88 -70.34)
29802.0,2018-01-10,1.0,41.84,-70.42,2018.0,1.0,10.0,2018-01-15,15.837,,15.0,POINT (41.84 -70.42)
29801.0,2018-01-10,1.0,41.8,-70.47,2018.0,1.0,10.0,2018-01-15,15.837,,15.0,POINT (41.8 -70.47)
29781.0,2018-01-10,2.0,40.45,-72.81,2018.0,1.0,10.0,2018-01-15,15.837,,15.0,POINT (40.45 -72.81)
29761.0,2018-01-08,1.0,41.86,-70.46,2018.0,1.0,8.0,2018-01-15,15.837,,15.0,POINT (41.86 -70.46)
29741.0,2017-12-24,2.0,42.06,-70.26,2017.0,12.0,24.0,2017-12-15,17.514,,15.0,POINT (42.06 -70.26)
29721.0,2017-12-05,6.0,47.36,-61.06,2017.0,12.0,5.0,2017-12-15,17.514,,15.0,POINT (47.36 -61.06)
29680.0,2017-12-12,3.0,47.17,-60.92,2017.0,12.0,12.0,2017-12-15,17.514,,15.0,POINT (47.17 -60.92)
29661.0,2017-12-12,1.0,39.12,-74.19,2017.0,12.0,12.0,2017-12-15,17.514,,15.0,POINT (39.12 -74.19)
29601.0,2017-12-02,2.0,50.07,-64.8,2017.0,12.0,2.0,2017-12-15,17.514,,15.0,POINT (50.07 -64.8)
29600.0,2017-12-02,3.0,49.97,-64.76,2017.0,12.0,2.0,2017-12-15,17.514,,15.0,POINT (49.97 -64.76)
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
29660.0,2017-11-21,1.0,41.78,-70.23,2017.0,11.0,21.0,2017-11-15,19.632,,15.0,POINT (41.78 -70.23)
29580.0,2017-11-19,2.0,36.04,-75.67,2017.0,11.0,19.0,2017-11-15,19.632,,15.0,POINT (36.04 -75.67)
29561.0,2017-11-28,1.0,40.91,-70.03,2017.0,11.0,28.0,2017-11-15,19.632,,15.0,POINT (40.91 -70.03)
29560.0,2017-11-29,1.0,41.36,-70.45,2017.0,11.0,29.0,2017-11-15,19.632,,15.0,POINT (41.36 -70.45)
29520.0,2017-11-26,1.0,41.28,-70.21,2017.0,11.0,26.0,2017-11-15,19.632,,15.0,POINT (41.28 -70.21)
29502.0,2017-11-23,2.0,40.99,-70.78,2017.0,11.0,23.0,2017-11-15,19.632,,15.0,POINT (40.99 -70.78)
29460.0,2017-11-09,2.0,40.66,-71.43,2017.0,11.0,9.0,2017-11-15,19.632,,15.0,POINT (40.66 -71.43)
29451.0,2017-10-29,1.0,47.75,-62.53,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.75 -62.53)
29450.0,2017-10-29,1.0,47.75,-63.0,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.75 -63)
29449.0,2017-10-29,2.0,47.77,-63.15,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.77 -63.15)
29448.0,2017-10-29,3.0,47.78,-63.15,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.78 -63.15)
29447.0,2017-10-29,2.0,47.57,-63.15,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.57 -63.15)
29446.0,2017-10-29,2.0,47.61,-63.15,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.61 -63.15)
29445.0,2017-10-29,1.0,47.68,-63.12,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.68 -63.12)
29444.0,2017-10-29,1.0,47.7,-63.13,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.7 -63.13)
29443.0,2017-10-29,1.0,47.69,-63.13,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.69 -63.13)
29442.0,2017-10-29,1.0,47.7,-63.13,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.7 -63.13)
29441.0,2017-10-29,2.0,47.57,-63.16,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.57 -63.16)
29440.0,2017-10-29,1.0,47.57,-63.16,2017.0,10.0,29.0,2017-10-15,21.582,,15.0,POINT (47.57 -63.16)
29422.0,2017-10-23,1.0,41.45,-70.86,2017.0,10.0,23.0,2017-10-15,21.582,,15.0,POINT (41.45 -70.86)
29420.0,2017-10-22,2.0,38.29,-74.02,2017.0,10.0,22.0,2017-10-15,21.582,,15.0,POINT (38.29 -74.02)
29400.0,2017-10-07,1.0,47.94,-60.98,2017.0,10.0,7.0,2017-10-15,21.582,,15.0,POINT (47.94 -60.98)
29398.0,2017-10-07,1.0,43.97,-68.13,2017.0,10.0,7.0,2017-10-15,21.582,,15.0,POINT (43.97 -68.13)
29378.0,2017-10-03,1.0,41.23,-70.01,2017.0,10.0,3.0,2017-10-15,21.582,,15.0,POINT (41.23 -70.01)
29365.0,2017-09-21,1.0,48.53,-62.2,2017.0,9.0,21.0,2017-09-15,23.536,,15.0,POINT (48.53 -62.2)
29362.0,2017-09-20,1.0,48.01,-62.57,2017.0,9.0,20.0,2017-09-15,23.536,,15.0,POINT (48.01 -62.57)
29361.0,2017-09-20,1.0,48.02,-62.58,2017.0,9.0,20.0,2017-09-15,23.536,,15.0,POINT (48.02 -62.58)
29358.0,2017-09-17,1.0,49.92,-63.42,2017.0,9.0,17.0,2017-09-15,23.536,,15.0,POINT (49.92 -63.42)
29338.0,2017-09-14,5.0,50.02,-64.33,2017.0,9.0,14.0,2017-09-15,23.536,,15.0,POINT (50.02 -64.33)
29319.0,2017-09-12,1.0,48.71,-63.24,2017.0,9.0,12.0,2017-09-15,23.536,,15.0,POINT (48.71 -63.24)
29318.0,2017-09-12,1.0,40.95,-70.12,2017.0,9.0,12.0,2017-09-15,23.536,,15.0,POINT (40.95 -70.12)
29298.0,2017-09-09,1.0,50.04,-64.34,2017.0,9.0,9.0,2017-09-15,23.536,,15.0,POINT (50.04 -64.34)
29280.0,2017-09-11,2.0,49.44,-65.94,2017.0,9.0,11.0,2017-09-15,23.536,,15.0,POINT (49.44 -65.94)
29258.0,2017-09-06,2.0,50.04,-64.46,2017.0,9.0,6.0,2017-09-15,23.536,,15.0,POINT (50.04 -64.46)
29218.0,2017-09-03,2.0,50.03,-64.5,2017.0,9.0,3.0,2017-09-15,23.536,,15.0,POINT (50.03 -64.5)
29217.0,2017-09-01,1.0,46.8,-54.65,2017.0,9.0,1.0,2017-09-15,23.536,,15.0,POINT (46.8 -54.65)
29198.0,2017-08-25,1.0,50.03,-64.22,2017.0,8.0,25.0,2017-08-15,24.224,,15.0,POINT (50.03 -64.22)
29197.0,2017-08-30,1.0,50.03,-64.58,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (50.03 -64.58)
29180.0,2017-08-30,1.0,48.46,-63.67,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.67)
29179.0,2017-08-30,1.0,48.45,-63.73,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.45 -63.73)
29178.0,2017-08-30,1.0,48.46,-63.74,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.74)
29177.0,2017-08-30,1.0,48.47,-63.68,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.47 -63.68)
29176.0,2017-08-30,1.0,48.46,-63.69,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.69)
29175.0,2017-08-30,1.0,48.47,-63.74,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.47 -63.74)
29174.0,2017-08-30,1.0,48.47,-63.72,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.47 -63.72)
29173.0,2017-08-30,1.0,48.46,-63.73,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.73)
29172.0,2017-08-30,1.0,48.48,-63.67,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.48 -63.67)
29171.0,2017-08-30,1.0,48.35,-63.92,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.35 -63.92)
29170.0,2017-08-30,1.0,48.46,-63.76,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.76)
29169.0,2017-08-30,1.0,48.4,-63.83,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.4 -63.83)
29168.0,2017-08-30,1.0,48.46,-63.74,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.74)
29167.0,2017-08-30,1.0,48.45,-63.75,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.45 -63.75)
29166.0,2017-08-30,1.0,48.46,-63.73,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.73)
29165.0,2017-08-30,1.0,48.45,-63.8,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.45 -63.8)
29164.0,2017-08-30,1.0,48.46,-63.8,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.8)
29163.0,2017-08-30,1.0,48.43,-63.83,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.43 -63.83)
29162.0,2017-08-30,1.0,48.46,-63.8,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.8)
29161.0,2017-08-30,1.0,48.46,-63.83,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.83)
29160.0,2017-08-30,1.0,48.46,-63.8,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.8)
29159.0,2017-08-30,1.0,48.46,-63.82,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.82)
29158.0,2017-08-30,1.0,48.46,-63.82,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.46 -63.82)
29157.0,2017-08-30,1.0,48.45,-63.79,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.45 -63.79)
29156.0,2017-08-30,1.0,48.47,-63.75,2017.0,8.0,30.0,2017-08-15,24.224,,15.0,POINT (48.47 -63.75)
29155.0,2017-08-29,2.0,50.02,-64.67,2017.0,8.0,29.0,2017-08-15,24.224,,15.0,POINT (50.02 -64.67)
29154.0,2017-08-28,1.0,48.5,-63.68,2017.0,8.0,28.0,2017-08-15,24.224,,15.0,POINT (48.5 -63.68)
29153.0,2017-08-28,12.0,48.52,-63.73,2017.0,8.0,28.0,2017-08-15,24.224,,15.0,POINT (48.52 -63.73)
29152.0,2017-08-28,2.0,48.49,-63.71,2017.0,8.0,28.0,2017-08-15,24.224,,15.0,POINT (48.49 -63.71)
29151.0,2017-08-28,1.0,48.59,-63.24,2017.0,8.0,28.0,2017-08-15,24.224,,15.0,POINT (48.59 -63.24)
29150.0,2017-08-28,1.0,48.74,-63.31,2017.0,8.0,28.0,2017-08-15,24.224,,15.0,POINT (48.74 -63.31)
29149.0,2017-08-28,1.0,48.26,-64.41,2017.0,8.0,28.0,2017-08-15,24.224,,15.0,POINT (48.26 -64.41)
29147.0,2017-08-27,1.0,48.22,-64.5,2017.0,8.0,27.0,2017-08-15,24.224,,15.0,POINT (48.22 -64.5)
29146.0,2017-08-27,1.0,48.26,-64.45,2017.0,8.0,27.0,2017-08-15,24.224,,15.0,POINT (48.26 -64.45)
29145.0,2017-08-27,4.0,48.29,-64.42,2017.0,8.0,27.0,2017-08-15,24.224,,15.0,POINT (48.29 -64.42)
29144.0,2017-08-27,2.0,48.22,-63.62,2017.0,8.0,27.0,2017-08-15,24.224,,15.0,POINT (48.22 -63.62)
29143.0,2017-08-27,1.0,48.23,-63.68,2017.0,8.0,27.0,2017-08-15,24.224,,15.0,POINT (48.23 -63.68)
29142.0,2017-08-26,2.0,48.52,-63.74,2017.0,8.0,26.0,2017-08-15,24.224,,15.0,POINT (48.52 -63.74)
29141.0,2017-08-26,1.0,48.52,-63.74,2017.0,8.0,26.0,2017-08-15,24.224,,15.0,POINT (48.52 -63.74)
29140.0,2017-08-26,1.0,48.52,-63.75,2017.0,8.0,26.0,2017-08-15,24.224,,15.0,POINT (48.52 -63.75)
29139.0,2017-08-26,2.0,48.53,-63.76,2017.0,8.0,26.0,2017-08-15,24.224,,15.0,POINT (48.53 -63.76)
29138.0,2017-08-26,1.0,48.54,-63.81,2017.0,8.0,26.0,2017-08-15,24.224,,15.0,POINT (48.54 -63.81)
29137.0,2017-08-26,1.0,48.21,-63.66,2017.0,8.0,26.0,2017-08-15,24.224,,15.0,POINT (48.21 -63.66)
29136.0,2017-08-26,5.0,48.12,-63.47,2017.0,8.0,26.0,2017-08-15,24.224,,15.0,POINT (48.12 -63.47)
29129.0,2017-08-25,6.0,48.74,-63.84,2017.0,8.0,25.0,2017-08-15,24.224,,15.0,POINT (48.74 -63.84)
29128.0,2017-08-25,4.0,48.64,-63.4,2017.0,8.0,25.0,2017-08-15,24.224,,15.0,POINT (48.64 -63.4)
29127.0,2017-08-25,2.0,48.6,-63.52,2017.0,8.0,25.0,2017-08-15,24.224,,15.0,POINT (48.6 -63.52)
29126.0,2017-08-25,1.0,48.5,-63.73,2017.0,8.0,25.0,2017-08-15,24.224,,15.0,POINT (48.5 -63.73)
29125.0,2017-08-22,2.0,48.7,-63.81,2017.0,8.0,22.0,2017-08-15,24.224,,15.0,POINT (48.7 -63.81)
29124.0,2017-08-22,1.0,48.67,-63.58,2017.0,8.0,22.0,2017-08-15,24.224,,15.0,POINT (48.67 -63.58)
29123.0,2017-08-22,1.0,48.56,-63.58,2017.0,8.0,22.0,2017-08-15,24.224,,15.0,POINT (48.56 -63.58)
29122.0,2017-08-22,26.0,48.54,-63.67,2017.0,8.0,22.0,2017-08-15,24.224,,15.0,POINT (48.54 -63.67)
29121.0,2017-08-22,2.0,48.25,-64.37,2017.0,8.0,22.0,2017-08-15,24.224,,15.0,POINT (48.25 -64.37)
29120.0,2017-08-21,1.0,48.64,-63.65,2017.0,8.0,21.0,2017-08-15,24.224,,15.0,POINT (48.64 -63.65)
29119.0,2017-08-21,2.0,48.62,-63.48,2017.0,8.0,21.0,2017-08-15,24.224,,15.0,POINT (48.62 -63.48)
29118.0,2017-08-21,14.0,48.53,-63.7,2017.0,8.0,21.0,2017-08-15,24.224,,15.0,POINT (48.53 -63.7)
29117.0,2017-08-21,1.0,48.4,-63.89,2017.0,8.0,21.0,2017-08-15,24.224,,15.0,POINT (48.4 -63.89)
29116.0,2017-08-18,48.0,48.55,-63.74,2017.0,8.0,18.0,2017-08-15,24.224,,15.0,POINT (48.55 -63.74)
29115.0,2017-08-27,1.0,44.89,-66.97,2017.0,8.0,27.0,2017-08-15,24.224,,15.0,POINT (44.89 -66.97)
29099.0,2017-08-03,15.0,47.9,-64.01,2017.0,8.0,3.0,2017-08-15,24.224,,15.0,POINT (47.9 -64.01)
29098.0,2017-08-21,1.0,48.64,-63.65,2017.0,8.0,21.0,2017-08-15,24.224,,15.0,POINT (48.64 -63.65)
29097.0,2017-08-21,2.0,48.62,-63.48,2017.0,8.0,21.0,2017-08-15,24.224,,15.0,POINT (48.62 -63.48)
29096.0,2017-08-21,18.0,48.53,-63.7,2017.0,8.0,21.0,2017-08-15,24.224,,15.0,POINT (48.53 -63.7)
29095.0,2017-08-21,1.0,48.4,-63.89,2017.0,8.0,21.0,2017-08-15,24.224,,15.0,POINT (48.4 -63.89)
29055.0,2017-08-22,7.0,48.56,-63.7,2017.0,8.0,22.0,2017-08-15,24.224,,15.0,POINT (48.56 -63.7)
29042.0,2017-08-14,1.0,41.7,-67.12,2017.0,8.0,14.0,2017-08-15,24.224,,15.0,POINT (41.7 -67.12)
29015.0,2017-08-08,1.0,47.93,-63.65,2017.0,8.0,8.0,2017-08-15,24.224,,15.0,POINT (47.93 -63.65)
29014.0,2017-08-11,2.0,47.75,-63.71,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (47.75 -63.71)
29013.0,2017-08-11,1.0,48.15,-63.4,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (48.15 -63.4)
29012.0,2017-08-11,1.0,47.86,-63.2,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (47.86 -63.2)
29011.0,2017-08-11,1.0,47.98,-64.12,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (47.98 -64.12)
29010.0,2017-08-09,12.0,47.9,-64.05,2017.0,8.0,9.0,2017-08-15,24.224,,15.0,POINT (47.9 -64.05)
29009.0,2017-08-09,1.0,48.07,-63.65,2017.0,8.0,9.0,2017-08-15,24.224,,15.0,POINT (48.07 -63.65)
29008.0,2017-08-09,4.0,48.1,-63.5,2017.0,8.0,9.0,2017-08-15,24.224,,15.0,POINT (48.1 -63.5)
29007.0,2017-08-09,1.0,48.2,-63.38,2017.0,8.0,9.0,2017-08-15,24.224,,15.0,POINT (48.2 -63.38)
29006.0,2017-08-09,4.0,48.23,-63.62,2017.0,8.0,9.0,2017-08-15,24.224,,15.0,POINT (48.23 -63.62)
28991.0,2017-08-11,1.0,48.28,-63.47,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (48.28 -63.47)
28990.0,2017-08-11,1.0,48.3,-63.47,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (48.3 -63.47)
28989.0,2017-08-11,1.0,48.29,-63.47,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (48.29 -63.47)
28988.0,2017-08-11,1.0,48.23,-63.45,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (48.23 -63.45)
28987.0,2017-08-11,1.0,48.26,-63.31,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (48.26 -63.31)
28986.0,2017-08-11,1.0,48.26,-63.31,2017.0,8.0,11.0,2017-08-15,24.224,,15.0,POINT (48.26 -63.31)
28967.0,2017-08-10,1.0,47.85,-64.02,2017.0,8.0,10.0,2017-08-15,24.224,,15.0,POINT (47.85 -64.02)
28966.0,2017-08-10,1.0,47.85,-64.02,2017.0,8.0,10.0,2017-08-15,24.224,,15.0,POINT (47.85 -64.02)
28946.0,2017-08-09,1.0,44.56,-66.48,2017.0,8.0,9.0,2017-08-15,24.224,,15.0,POINT (44.56 -66.48)
28927.0,2017-08-08,10.0,47.92,-64.02,2017.0,8.0,8.0,2017-08-15,24.224,,15.0,POINT (47.92 -64.02)
28926.0,2017-08-08,1.0,48.02,-63.83,2017.0,8.0,8.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.83)
28908.0,2017-08-08,2.0,48.02,-63.73,2017.0,8.0,8.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.73)
28907.0,2017-08-08,1.0,48.02,-63.73,2017.0,8.0,8.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.73)
28906.0,2017-08-08,1.0,48.02,-63.72,2017.0,8.0,8.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.72)
28889.0,2017-08-02,1.0,48.09,-63.69,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.09 -63.69)
28888.0,2017-08-02,1.0,48.07,-63.7,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.07 -63.7)
28887.0,2017-08-02,1.0,48.07,-63.7,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.07 -63.7)
28886.0,2017-08-02,1.0,48.06,-63.7,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.06 -63.7)
28885.0,2017-08-02,1.0,48.05,-63.71,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.05 -63.71)
28884.0,2017-08-02,1.0,48.05,-63.71,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.05 -63.71)
28883.0,2017-08-02,1.0,48.02,-63.74,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.74)
28882.0,2017-08-02,5.0,48.02,-63.74,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.74)
28881.0,2017-08-02,1.0,48.02,-63.74,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.74)
28880.0,2017-08-02,1.0,48.04,-63.74,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.04 -63.74)
28879.0,2017-08-02,1.0,48.04,-63.73,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.04 -63.73)
28878.0,2017-08-02,1.0,48.03,-63.73,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.03 -63.73)
28877.0,2017-08-02,1.0,48.03,-63.73,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.03 -63.73)
28876.0,2017-08-02,1.0,48.03,-63.73,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.03 -63.73)
28875.0,2017-08-02,1.0,48.03,-63.73,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.03 -63.73)
28874.0,2017-08-02,1.0,48.03,-63.73,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.03 -63.73)
28873.0,2017-08-02,1.0,48.03,-63.73,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.03 -63.73)
28872.0,2017-08-02,1.0,48.03,-63.73,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.03 -63.73)
28871.0,2017-08-02,1.0,48.02,-63.74,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.74)
28870.0,2017-08-02,1.0,48.02,-63.75,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.75)
28869.0,2017-08-02,1.0,48.02,-63.75,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.75)
28868.0,2017-08-02,1.0,48.02,-63.8,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.8)
28867.0,2017-08-02,1.0,48.02,-63.84,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (48.02 -63.84)
28866.0,2017-08-02,1.0,47.94,-63.83,2017.0,8.0,2.0,2017-08-15,24.224,,15.0,POINT (47.94 -63.83)
28856.0,2017-08-01,2.0,47.68,-64.04,2017.0,8.0,1.0,2017-08-15,24.224,,15.0,POINT (47.68 -64.04)
28855.0,2017-08-01,4.0,47.82,-64.03,2017.0,8.0,1.0,2017-08-15,24.224,,15.0,POINT (47.82 -64.03)
